CLUSTER,DR2NAME,DR2_NUM,ID,ID_SOURCE,RA,DEC,BP_RP,GMAG,AGE,AV,PLX,DISTANCE,DM,BP_RP_0,M_G,BINARY_SHORT,BINARY_WIDE,PROT,E_PROT,PROT_REF,TEFF,MASS,BENCH
"Praesepe","Gaia DR2 663063068408290944","663063068408290944","   211988831","EPIC",128.3912737171200,20.07371575520000,2.58170,16.1792,670.000,0.0350000,5.25240,186.209,6.35000,2.56714,9.79913,0.00000,0.00000,14.5900,0.00000,"Douglas et al. (2017)",3416.23,0.343814,1
"Praesepe","Gaia DR2 664417494934591488","664417494934591488","   212017486","EPIC",129.3023818768300,20.54477940864000,1.80610,14.1449,670.000,0.0350000,5.42250,186.209,6.35000,1.79154,7.76483,0.00000,0.00000,13.9800,0.00000,"Douglas et al. (2017)",3971.75,0.613191,1
"Praesepe","Gaia DR2 659485807326329600","659485807326329600","   211892510","EPIC",129.9189809221700,18.61625721829000,3.03120,17.0831,670.000,0.0350000,5.28430,186.209,6.35000,3.01664,10.7030,0.00000,0.00000,1.42000,0.00000,"Douglas et al. (2017)",3160.60,0.194259,0
"Praesepe","Gaia DR2 661004400386393984","661004400386393984","   211913977","EPIC",130.3439097355300,18.93382054604000,1.24100,12.6619,670.000,0.0350000,5.28180,186.209,6.35000,1.22644,6.28183,0.00000,0.00000,11.1600,0.00000,"Douglas et al. (2017)",4745.15,0.785033,1
"Praesepe","Gaia DR2 660918127380096640","660918127380096640","   211887839","EPIC",130.8791854593200,18.54846836370000,1.61770,13.4557,670.000,0.0350000,5.91230,186.209,6.35000,1.60314,7.07563,0.00000,0.00000,12.9400,0.00000,"Douglas et al. (2017)",4163.58,0.655002,0
"Praesepe","Gaia DR2 664604549350339200","664604549350339200","   212021901","EPIC",128.9852393288200,20.61854839075000,3.23150,18.2974,670.000,0.0350000,6.19180,186.209,6.35000,3.21694,11.9173,0.00000,0.00000,1.22000,0.00000,"Douglas et al. (2017)",3061.79,0.165238,1
"Praesepe","Gaia DR2 664311250327154432","664311250327154432","   211981954","EPIC",129.4553337526200,19.96283563392000,3.08910,18.6360,670.000,0.0350000,4.95670,186.209,6.35000,3.07454,12.2559,0.00000,0.00000,0.280000,0.00000,"Douglas et al. (2017)",3132.88,0.186131,0
"Praesepe","Gaia DR2 659488826687020672","659488826687020672","   211893704","EPIC",130.0798756916200,18.63399493299000,2.87150,18.6363,670.000,0.0350000,5.10590,186.209,6.35000,2.85694,12.2562,0.00000,0.00000,0.780000,0.00000,"Douglas et al. (2017)",3241.99,0.232815,0
"Praesepe","Gaia DR2 664353379662996224","664353379662996224","   211979237","EPIC",129.0182941974400,19.92022500861000,1.80540,14.0891,670.000,0.0350000,5.32090,186.209,6.35000,1.79084,7.70903,0.00000,0.00000,15.8200,0.00000,"Douglas et al. (2017)",3972.38,0.613311,1
"Praesepe","Gaia DR2 662632987562951808","662632987562951808","   211896670","EPIC",128.2030808225800,18.67793303253000,2.89010,16.3900,670.000,0.0350000,4.83240,186.209,6.35000,2.87554,10.0099,0.00000,0.00000,6.96000,0.00000,"Douglas et al. (2017)",3231.96,0.227523,0
"Praesepe","Gaia DR2 662655183953995392","662655183953995392","   211913733","EPIC",128.2730785128000,18.93014040994000,2.62500,15.8664,670.000,0.0350000,5.39570,186.209,6.35000,2.61044,9.48633,0.00000,0.00000,12.6300,0.00000,"Douglas et al. (2017)",3388.44,0.321230,1
"Praesepe","Gaia DR2 664625714949149312","664625714949149312","   212035051","EPIC",129.0133383014400,20.83764422189000,3.01800,17.8180,670.000,0.0350000,5.59950,186.209,6.35000,3.00344,11.4379,0.00000,0.00000,1.88000,0.00000,"Douglas et al. (2017)",3167.00,0.196123,1
"Praesepe","Gaia DR2 664513049366544256","664513049366544256","   212028430","EPIC",129.5992607469500,20.72795150079000,1.86220,14.2572,670.000,0.0350000,5.34000,186.209,6.35000,1.84764,7.87713,0.00000,0.00000,15.3300,0.00000,"Douglas et al. (2017)",3922.93,0.603895,1
"Praesepe","Gaia DR2 661200663212002304","661200663212002304","   211931872","EPIC",130.2922068312900,19.20361733088000,3.11690,18.2178,670.000,0.0350000,5.55620,186.209,6.35000,3.10234,11.8377,0.00000,0.00000,5.14000,0.00000,"Douglas et al. (2017)",3119.61,0.182243,1
"Praesepe","Gaia DR2 664429585265395328","664429585265395328","   212005551","EPIC",130.0440277711600,20.34729424272000,2.67430,19.0016,670.000,0.0350000,6.03640,186.209,6.35000,2.65974,12.6215,0.00000,0.00000,0.260000,0.00000,"Douglas et al. (2017)",3357.36,0.295978,0
"Praesepe","Gaia DR2 661133425500359040","661133425500359040","   211945502","EPIC",130.8904371821400,19.40680988743000,3.13600,17.3866,670.000,0.0350000,6.45610,186.209,6.35000,3.12144,11.0065,0.00000,0.00000,0.690000,0.00000,"Douglas et al. (2017)",3110.41,0.179533,0
"Praesepe","Gaia DR2 659738179604773248","659738179604773248","   211915709","EPIC",128.9356992103800,18.96058728096000,3.11310,17.5142,670.000,0.0350000,5.81640,186.209,6.35000,3.09854,11.1341,0.00000,0.00000,1.56000,0.00000,"Douglas et al. (2017)",3121.45,0.182783,0
"Praesepe","Gaia DR2 664281018054115968","664281018054115968","   211950941","EPIC",129.3597922446300,19.48684178408000,1.51470,13.3710,670.000,0.0350000,5.41130,186.209,6.35000,1.50014,6.99093,0.00000,0.00000,12.2200,0.00000,"Douglas et al. (2017)",4292.31,0.686075,1
"Praesepe","Gaia DR2 661121949347800064","661121949347800064","   211945445","EPIC",131.1865243032100,19.40608859398000,2.76730,16.1373,670.000,0.0350000,5.18260,186.209,6.35000,2.75274,9.75723,0.00000,0.00000,20.8800,0.00000,"Douglas et al. (2017)",3300.96,0.264058,0
"Praesepe","Gaia DR2 ","","   211907026","EPIC",129.2443666666667,18.83111111111111,NaN,NaN,670.000,0.0350000,NaN,186.209,6.35000,NaN,NaN,0.00000,0.00000,1.00000,0.00000,"Douglas et al. (2017)",NaN,NaN,0
"Praesepe","Gaia DR2 664634820279791488","664634820279791488","   212017838","EPIC",128.3059631096200,20.55027087871000,2.80420,16.3092,670.000,0.0350000,5.29670,186.209,6.35000,2.78964,9.92913,0.00000,0.00000,0.670000,0.00000,"Douglas et al. (2017)",3279.52,0.252682,0
"Praesepe","Gaia DR2 664461853356491264","664461853356491264","   212018903","EPIC",130.4019248139000,20.56783656662000,2.93240,17.1682,670.000,0.0350000,5.21310,186.209,6.35000,2.91784,10.7881,0.00000,0.00000,6.17000,0.00000,"Douglas et al. (2017)",3209.77,0.215749,0
"Praesepe","Gaia DR2 661116241335005056","661116241335005056","   211937592","EPIC",131.1514841670000,19.28822191747000,3.35630,18.8549,670.000,0.0350000,5.60380,186.209,6.35000,3.34174,12.4748,0.00000,0.00000,0.210000,0.00000,"Douglas et al. (2017)",2980.80,0.144884,1
"Praesepe","Gaia DR2 661573608108602752","661573608108602752","   211998192","EPIC",132.2045735013400,20.22420594549000,2.19460,15.1561,670.000,0.0350000,5.36750,186.209,6.35000,2.18004,8.77603,0.00000,0.00000,19.2700,0.00000,"Douglas et al. (2017)",3675.34,0.536862,1
"Praesepe","Gaia DR2 661488052360088704","661488052360088704","   211973760","EPIC",132.0980757364800,19.83655328177000,2.73970,16.5696,670.000,0.0350000,5.56520,186.209,6.35000,2.72514,10.1895,0.00000,0.00000,13.1800,0.00000,"Douglas et al. (2017)",3317.37,0.272686,1
"Praesepe","Gaia DR2 664365852247875840","664365852247875840","   211991662","EPIC",129.0932128021500,20.11854501275000,2.80800,17.4008,670.000,0.0350000,5.15440,186.209,6.35000,2.79344,11.0207,0.00000,0.00000,2.32000,0.00000,"Douglas et al. (2017)",3277.36,0.251541,1
"Praesepe","Gaia DR2 661401431460014720","661401431460014720","   211980169","EPIC",130.2936808004200,19.93513168280000,2.68450,15.7234,670.000,0.0350000,5.50610,186.209,6.35000,2.66994,9.34333,0.00000,0.00000,10.0200,0.00000,"Douglas et al. (2017)",3351.04,0.291079,0
"Praesepe","Gaia DR2 662661540505500160","662661540505500160","   211923569","EPIC",128.3098433301400,19.07673956851000,2.28450,15.4695,670.000,0.0350000,5.34760,186.209,6.35000,2.26994,9.08943,0.00000,0.00000,15.5700,0.00000,"Douglas et al. (2017)",3614.05,0.493455,1
"Praesepe","Gaia DR2 664461578478588672","664461578478588672","   212017328","EPIC",130.3227137234600,20.54244639404000,2.89320,17.0920,670.000,0.0350000,5.35300,186.209,6.35000,2.87864,10.7119,0.00000,0.00000,15.0300,0.00000,"Douglas et al. (2017)",3230.31,0.226649,1
"Praesepe","Gaia DR2 662807019637235840","662807019637235840","   211941071","EPIC",128.3623564179100,19.34127018706000,2.19460,14.7025,670.000,0.0350000,6.45280,186.209,6.35000,2.18004,8.32243,0.00000,0.00000,15.7400,0.00000,"Douglas et al. (2017)",3675.34,0.536862,0
"Praesepe","Gaia DR2 664600907218072064","664600907218072064","   212018005","EPIC",129.0664057524900,20.55304981367000,1.78570,14.1032,670.000,0.0350000,5.51720,186.209,6.35000,1.77114,7.72313,0.00000,0.00000,13.3600,0.00000,"Douglas et al. (2017)",3990.30,0.616723,1
"Praesepe","Gaia DR2 659691656519169920","659691656519169920","   211903709","EPIC",129.6345210906800,18.78129619867000,2.51040,16.1254,670.000,0.0350000,5.40760,186.209,6.35000,2.49584,9.74533,0.00000,0.00000,13.6000,0.00000,"Douglas et al. (2017)",3462.83,0.381681,1
"Praesepe","Gaia DR2 661768771422658688","661768771422658688","   212010383","EPIC",131.3581194975100,20.42733455198000,1.68040,13.6607,670.000,0.0350000,5.48340,186.209,6.35000,1.66584,7.28063,0.00000,0.00000,14.5200,0.00000,"Douglas et al. (2017)",4094.19,0.638250,1
"Praesepe","Gaia DR2 661327248785037184","661327248785037184","   211956610","EPIC",130.8025740921700,19.57466017387000,2.99270,17.4112,670.000,0.0350000,5.37540,186.209,6.35000,2.97814,11.0311,0.00000,0.00000,2.11000,0.00000,"Douglas et al. (2017)",3179.38,0.200089,1
"Praesepe","Gaia DR2 664652820486153984","664652820486153984","   212027909","EPIC",128.2515073324900,20.71947482033000,2.68590,15.7418,670.000,0.0350000,NaN,186.209,6.35000,2.67134,9.36173,0.00000,0.00000,14.5900,0.00000,"Douglas et al. (2017)",3350.16,0.290457,0
"Praesepe","Gaia DR2 660950593036567296","660950593036567296","   211906671","EPIC",131.3375560850100,18.82569584800000,2.93750,18.4411,670.000,0.0350000,5.21200,186.209,6.35000,2.92294,12.0610,0.00000,0.00000,0.630000,0.00000,"Douglas et al. (2017)",3207.13,0.214381,0
"Praesepe","Gaia DR2 665004702861616256","665004702861616256","   212080687","EPIC",131.3662648112100,21.65353004826000,0.712500,10.4070,670.000,0.0350000,5.23650,186.209,6.35000,0.697942,4.02693,0.00000,0.00000,4.82000,0.00000,"Douglas et al. (2017)",6164.63,1.15752,1
"Praesepe","Gaia DR2 661497638727087488","661497638727087488","   211980019","EPIC",132.1436304213800,19.93259723813000,2.42260,15.4503,670.000,0.0350000,4.13480,186.209,6.35000,2.40804,9.07023,0.00000,0.00000,25.7000,0.00000,"Douglas et al. (2017)",3521.14,0.427910,0
"Praesepe","Gaia DR2 663055818503513088","663055818503513088","   211982810","EPIC",128.2174868499900,19.97660075632000,1.28280,12.7360,670.000,0.0350000,5.34770,186.209,6.35000,1.26824,6.35593,0.00000,0.00000,11.2300,0.00000,"Douglas et al. (2017)",4664.27,0.766770,1
"Praesepe","Gaia DR2 659689109602230272","659689109602230272","   211914889","EPIC",129.8777982082400,18.94810084719000,2.95300,17.8589,670.000,0.0350000,5.16180,186.209,6.35000,2.93844,11.4788,0.00000,0.00000,1.04000,0.00000,"Douglas et al. (2017)",3199.21,0.210237,1
"Praesepe","Gaia DR2 658641996575437440","658641996575437440","   211847798","EPIC",130.5729425649500,17.98745732057000,2.79920,16.6757,670.000,0.0350000,5.43430,186.209,6.35000,2.78464,10.2956,0.00000,0.00000,19.0200,0.00000,"Douglas et al. (2017)",3282.39,0.254199,1
"Praesepe","Gaia DR2 661766778557840000","661766778557840000","   212006227","EPIC",131.2674441492200,20.35768499156000,0.691400,10.2443,670.000,0.0350000,5.54210,186.209,6.35000,0.676842,3.86423,0.00000,0.00000,3.74000,0.00000,"Douglas et al. (2017)",6235.65,1.18188,0
"Praesepe","Gaia DR2 664352761187716352","664352761187716352","   211976081","EPIC",128.9447198923500,19.87086503168000,1.82050,13.9999,670.000,0.0350000,5.82290,186.209,6.35000,1.80594,7.61983,0.00000,0.00000,14.8800,0.00000,"Douglas et al. (2017)",3958.92,0.610747,0
"Praesepe","Gaia DR2 664395539061883904","664395539061883904","   212003318","EPIC",129.5704444648400,20.30972701166000,3.13380,17.6462,670.000,0.0350000,NaN,186.209,6.35000,3.11924,11.2661,0.00000,0.00000,2.78000,0.00000,"Douglas et al. (2017)",3111.48,0.179846,0
"Praesepe","Gaia DR2 665149662302408576","665149662302408576","   212085291","EPIC",129.8986555197600,21.73921064424000,3.18220,18.8806,670.000,0.0350000,4.99540,186.209,6.35000,3.16764,12.5005,0.00000,0.00000,0.690000,0.00000,"Douglas et al. (2017)",3087.65,0.172839,0
"Praesepe","Gaia DR2 664382959101502592","664382959101502592","   212000760","EPIC",128.9668860088500,20.26630872101000,3.11880,18.9275,670.000,0.0350000,NaN,186.209,6.35000,3.10424,12.5474,0.00000,0.00000,0.390000,0.00000,"Douglas et al. (2017)",3118.72,0.181979,0
"Praesepe","Gaia DR2 661429292911672320","661429292911672320","   212003867","EPIC",130.4237733914900,20.31895978213000,3.16870,18.6279,670.000,0.0350000,5.51130,186.209,6.35000,3.15414,12.2478,0.00000,0.00000,0.220000,0.00000,"Douglas et al. (2017)",3094.40,0.174825,0
"Praesepe","Gaia DR2 659329126920001408","659329126920001408","   211832848","EPIC",129.5296656594000,17.78239190323000,2.55720,15.7483,670.000,0.0350000,5.38980,186.209,6.35000,2.54264,9.36823,0.00000,0.00000,0.900000,0.00000,"Douglas et al. (2017)",3432.15,0.356746,1
"Praesepe","Gaia DR2 659685540485811072","659685540485811072","   211905265","EPIC",129.8587659808600,18.80467663459000,3.28280,18.2013,670.000,0.0350000,5.15840,186.209,6.35000,3.26824,11.8212,0.00000,0.00000,0.810000,0.00000,"Douglas et al. (2017)",3031.97,0.156491,0
"Praesepe","Gaia DR2 663140171661012480","663140171661012480","   212009427","EPIC",127.8743086976200,20.41036586384000,2.02850,14.0006,670.000,0.0350000,5.42900,186.209,6.35000,2.01394,7.62053,0.00000,0.00000,1.55000,0.00000,"Douglas et al. (2017)",3792.76,0.573160,0
"Praesepe","Gaia DR2 664520294975172608","664520294975172608","   212036187","EPIC",129.7356427833800,20.85766594912000,3.18700,17.2813,670.000,0.0350000,5.34410,186.209,6.35000,3.17244,10.9012,0.00000,0.00000,0.770000,0.00000,"Douglas et al. (2017)",3085.20,0.172116,0
"Praesepe","Gaia DR2 659763880689114240","659763880689114240","   211930233","EPIC",129.2642386301400,19.17804724109000,1.42170,13.1628,670.000,0.0350000,5.67150,186.209,6.35000,1.40714,6.78273,0.00000,0.00000,19.0200,0.00000,"Douglas et al. (2017)",4426.69,0.715977,0
"Praesepe","Gaia DR2 663082653459050752","663082653459050752","   212002808","EPIC",128.3477210731200,20.30087538948000,3.30130,18.4692,670.000,0.0350000,5.21630,186.209,6.35000,3.28674,12.0891,0.00000,0.00000,0.330000,0.00000,"Douglas et al. (2017)",3020.20,0.152913,1
"Praesepe","Gaia DR2 662632540886348928","662632540886348928","   211896979","EPIC",128.2619030292600,18.68258323412000,1.37170,12.9854,670.000,0.0350000,5.35350,186.209,6.35000,1.35714,6.60533,0.00000,0.00000,13.3000,0.00000,"Douglas et al. (2017)",4506.87,0.732682,0
"Praesepe","Gaia DR2 660225916090501376","660225916090501376","   211896596","EPIC",132.0070714907300,18.67707182950000,0.855900,10.2462,670.000,0.0350000,5.36390,186.209,6.35000,0.841342,3.86613,0.00000,0.00000,5.85000,0.00000,"Douglas et al. (2017)",5708.79,1.02164,0
"Praesepe","Gaia DR2 664283522018090496","664283522018090496","   211958260","EPIC",129.4432180537000,19.59924357440000,1.09630,12.0923,670.000,0.0350000,5.49860,186.209,6.35000,1.08174,5.71223,0.00000,0.00000,9.50000,0.00000,"Douglas et al. (2017)",5060.73,0.856738,1
"Praesepe","Gaia DR2 660225160176260992","660225160176260992","   211891774","EPIC",131.9534353852900,18.60537499852000,2.96010,16.7334,670.000,0.0350000,5.34770,186.209,6.35000,2.94554,10.3533,0.00000,0.00000,0.590000,0.00000,"Douglas et al. (2017)",3195.63,0.208302,0
"Praesepe","Gaia DR2 664356502102864512","664356502102864512","   211981687","EPIC",129.0065502756600,19.95866034795000,2.66690,18.6265,670.000,0.0350000,5.19250,186.209,6.35000,2.65234,12.2464,0.00000,0.00000,1.85000,0.00000,"Douglas et al. (2017)",3361.99,0.299709,0
"Praesepe","Gaia DR2 660939258619177984","660939258619177984","   211891359","EPIC",131.1504016031100,18.59914477512000,1.96110,13.7479,670.000,0.0350000,5.42970,186.209,6.35000,1.94654,7.36783,0.00000,0.00000,12.6200,0.00000,"Douglas et al. (2017)",3843.39,0.588089,0
"Praesepe","Gaia DR2 662665629314342272","662665629314342272","   211897821","EPIC",127.7453886945500,18.69470645978000,2.00620,14.7107,670.000,0.0350000,5.33980,186.209,6.35000,1.99164,8.33063,0.00000,0.00000,16.4200,0.00000,"Douglas et al. (2017)",3809.25,0.578031,1
"Praesepe","Gaia DR2 661770729927747456","661770729927747456","   212012042","EPIC",131.2752820791100,20.45363963634000,3.09250,19.1512,670.000,0.0350000,5.91950,186.209,6.35000,3.07794,12.7711,0.00000,0.00000,20.0400,0.00000,"Douglas et al. (2017)",3131.26,0.185657,0
"Praesepe","Gaia DR2 659760650873719040","659760650873719040","   211923534","EPIC",129.2149843788300,19.07634498602000,1.47650,13.3435,670.000,0.0350000,5.33750,186.209,6.35000,1.46194,6.96343,0.00000,0.00000,12.0200,0.00000,"Douglas et al. (2017)",4345.28,0.698860,1
"Praesepe","Gaia DR2 663069150081902592","663069150081902592","   211989185","EPIC",128.1390751273100,20.08004601067000,1.34380,12.8647,670.000,0.0350000,5.53310,186.209,6.35000,1.32924,6.48463,0.00000,0.00000,12.1900,0.00000,"Douglas et al. (2017)",4554.18,0.742538,1
"Praesepe","Gaia DR2 664516107383262208","664516107383262208","   212032381","EPIC",129.4574892624600,20.79459635297000,3.08710,17.9323,670.000,0.0350000,5.16900,186.209,6.35000,3.07254,11.5522,0.00000,0.00000,1.72000,0.00000,"Douglas et al. (2017)",3133.82,0.186409,1
"Praesepe","Gaia DR2 661018904492612224","661018904492612224","   211923502","EPIC",130.9313386167900,19.07581639928000,1.34960,13.0575,670.000,0.0350000,5.09020,186.209,6.35000,1.33504,6.67743,0.00000,0.00000,10.7300,0.00000,"Douglas et al. (2017)",4544.19,0.740456,1
"Praesepe","Gaia DR2 665458595007014912","665458595007014912","   212069223","EPIC",128.4455363259100,21.44094450969000,1.80460,14.0477,670.000,0.0350000,5.35970,186.209,6.35000,1.79004,7.66763,0.00000,0.00000,14.6600,0.00000,"Douglas et al. (2017)",3973.10,0.613448,1
"Praesepe","Gaia DR2 664974015320042752","664974015320042752","   212085656","EPIC",130.5840689307100,21.74543291105000,3.07580,18.7990,670.000,0.0350000,5.64350,186.209,6.35000,3.06124,12.4189,0.00000,0.00000,0.180000,0.00000,"Douglas et al. (2017)",3139.24,0.188005,0
"Praesepe","Gaia DR2 ","","   211970974","EPIC",131.0293749527700,19.79058977666000,NaN,NaN,670.000,0.0350000,NaN,186.209,6.35000,NaN,NaN,0.00000,0.00000,1.45000,0.00000,"Douglas et al. (2017)",NaN,NaN,0
"Praesepe","Gaia DR2 659487039980639872","659487039980639872","   211896805","EPIC",129.9004838025900,18.68023052897000,3.09380,18.2081,670.000,0.0350000,5.58410,186.209,6.35000,3.07924,11.8280,0.00000,0.00000,0.960000,0.00000,"Douglas et al. (2017)",3130.65,0.185478,1
"Praesepe","Gaia DR2 660751581432060800","660751581432060800","   211972086","EPIC",132.7075112589000,19.81009748212000,2.86160,16.5341,670.000,0.0350000,5.34770,186.209,6.35000,2.84704,10.1540,0.00000,0.00000,7.43000,0.00000,"Douglas et al. (2017)",3247.38,0.235667,0
"Praesepe","Gaia DR2 664989722016905728","664989722016905728","   212074153","EPIC",131.4526335743900,21.53234486050000,2.77400,16.4143,670.000,0.0350000,5.41150,186.209,6.35000,2.75944,10.0342,0.00000,0.00000,15.3300,0.00000,"Douglas et al. (2017)",3297.04,0.261979,0
"Praesepe","Gaia DR2 662912813272290688","662912813272290688","   211941802","EPIC",127.7124347513800,19.35240891849000,1.81770,14.1304,670.000,0.0350000,5.49200,186.209,6.35000,1.80314,7.75033,0.00000,0.00000,14.1400,0.00000,"Douglas et al. (2017)",3961.40,0.611218,1
"Praesepe","Gaia DR2 659744978536843264","659744978536843264","   211916505","EPIC",129.4896695152500,18.97307030406000,3.20240,18.1914,670.000,0.0350000,5.55210,186.209,6.35000,3.18784,11.8113,0.00000,0.00000,0.230000,0.00000,"Douglas et al. (2017)",3077.32,0.169797,0
"Praesepe","Gaia DR2 665412690396632832","665412690396632832","   212038642","EPIC",127.8044636277200,20.90007237636000,2.80620,16.6409,670.000,0.0350000,5.17820,186.209,6.35000,2.79164,10.2608,0.00000,0.00000,18.4400,0.00000,"Douglas et al. (2017)",3278.39,0.252086,0
"Praesepe","Gaia DR2 664431548067327616","664431548067327616","   212007419","EPIC",130.2959378141300,20.37729541731000,2.23010,15.1677,670.000,0.0350000,5.30500,186.209,6.35000,2.21554,8.78763,0.00000,0.00000,18.5500,0.00000,"Douglas et al. (2017)",3651.03,0.519554,1
"Praesepe","Gaia DR2 664309601059502464","664309601059502464","   211977390","EPIC",129.4581249473200,19.89127324741000,1.04890,11.1655,670.000,0.0350000,7.50830,186.209,6.35000,1.03434,4.78543,0.00000,0.00000,7.14000,0.00000,"Douglas et al. (2017)",5176.35,0.883165,0
"Praesepe","Gaia DR2 659668635494494848","659668635494494848","   211895966","EPIC",129.2654460671300,18.66730284450000,1.61760,13.5903,670.000,0.0350000,5.42630,186.209,6.35000,1.60304,7.21023,0.00000,0.00000,14.7300,0.00000,"Douglas et al. (2017)",4163.70,0.655030,1
"Praesepe","Gaia DR2 660210522927784576","660210522927784576","   211885995","EPIC",132.3613495414800,18.52204139646000,2.04210,14.6122,670.000,0.0350000,5.33060,186.209,6.35000,2.02754,8.23213,0.00000,0.00000,9.20000,0.00000,"Douglas et al. (2017)",3782.82,0.570243,0
"Praesepe","Gaia DR2 660197019550544256","660197019550544256","   211899790","EPIC",131.4034840698100,18.72357656389000,3.05470,17.6839,670.000,0.0350000,5.50340,186.209,6.35000,3.04014,11.3038,0.00000,0.00000,1.83000,0.00000,"Douglas et al. (2017)",3149.33,0.191004,1
"Praesepe","Gaia DR2 660999491240341888","660999491240341888","   211913859","EPIC",130.2628999363800,18.93189049056000,2.82340,16.9157,670.000,0.0350000,5.11860,186.209,6.35000,2.80884,10.5356,0.00000,0.00000,12.3700,0.00000,"Douglas et al. (2017)",3268.62,0.246921,1
"Praesepe","Gaia DR2 664963024499946496","664963024499946496","   212081702","EPIC",130.8438719477100,21.67163315683000,0.861800,10.4041,670.000,0.0350000,5.59760,186.209,6.35000,0.847242,4.02403,0.00000,0.00000,11.1700,0.00000,"Douglas et al. (2017)",5691.09,1.01633,0
"Praesepe","Gaia DR2 663067638253511552","663067638253511552","   211984130","EPIC",128.1948246408500,19.99767176582000,2.75330,16.7223,670.000,0.0350000,5.22710,186.209,6.35000,2.73874,10.3422,0.00000,0.00000,25.2600,0.00000,"Douglas et al. (2017)",3309.25,0.268406,1
"Praesepe","Gaia DR2 661008527851529728","661008527851529728","   211925563","EPIC",130.3998073677700,19.10702243538000,1.60020,13.6367,670.000,0.0350000,5.37620,186.209,6.35000,1.58564,7.25663,0.00000,0.00000,13.4800,0.00000,"Douglas et al. (2017)",4184.10,0.659955,1
"Praesepe","Gaia DR2 661211727047722752","661211727047722752","   211932923","EPIC",130.1091985879800,19.21936932928000,1.25110,12.5718,670.000,0.0350000,5.35060,186.209,6.35000,1.23654,6.19173,0.00000,0.00000,10.7600,0.00000,"Douglas et al. (2017)",4725.19,0.780527,0
"Praesepe","Gaia DR2 660948123431659648","660948123431659648","   211902344","EPIC",131.3120483870100,18.76104484813000,2.89390,17.3209,670.000,0.0350000,5.25370,186.209,6.35000,2.87934,10.9408,0.00000,0.00000,5.79000,0.00000,"Douglas et al. (2017)",3229.94,0.226455,1
"Praesepe","Gaia DR2 661838281173303808","661838281173303808","   212027753","EPIC",131.0511637568900,20.71686246945000,3.12950,17.6998,670.000,0.0350000,5.69280,186.209,6.35000,3.11494,11.3197,0.00000,0.00000,1.00000,0.00000,"Douglas et al. (2017)",3113.56,0.180459,1
"Praesepe","Gaia DR2 658630249840567680","658630249840567680","   211841991","EPIC",130.9293080974300,17.90827549755000,1.97850,14.4374,670.000,0.0350000,5.40130,186.209,6.35000,1.96394,8.05733,0.00000,0.00000,15.1800,0.00000,"Douglas et al. (2017)",3830.08,0.584132,0
"Praesepe","Gaia DR2 662797806930496256","662797806930496256","   211959786","EPIC",129.0585776229500,19.62144148474000,1.14100,12.3232,670.000,0.0350000,5.31190,186.209,6.35000,1.12644,5.94313,0.00000,0.00000,9.98000,0.00000,"Douglas et al. (2017)",4957.26,0.833087,0
"Praesepe","Gaia DR2 659689865516277632","659689865516277632","   211901010","EPIC",129.5335502125400,18.74158963338000,3.03510,17.9173,670.000,0.0350000,5.83910,186.209,6.35000,3.02054,11.5372,0.00000,0.00000,0.470000,0.00000,"Douglas et al. (2017)",3158.70,0.193719,1
"Praesepe","Gaia DR2 659370461684793216","659370461684793216","   211845034","EPIC",130.1509041812200,17.95007828181000,2.77220,16.4083,670.000,0.0350000,5.13750,186.209,6.35000,2.75764,10.0282,0.00000,0.00000,1.33000,0.00000,"Douglas et al. (2017)",3298.08,0.262534,1
"Praesepe","Gaia DR2 658615440793299712","658615440793299712","   211834355","EPIC",130.3588080306100,17.80347466009000,2.78450,16.5641,670.000,0.0350000,5.52550,186.209,6.35000,2.76994,10.1840,0.00000,0.00000,21.3200,0.00000,"Douglas et al. (2017)",3290.91,0.258714,1
"Praesepe","Gaia DR2 661836284012503552","661836284012503552","   212023593","EPIC",131.0026144600900,20.64591716605000,3.14300,18.3786,670.000,0.0350000,5.49070,186.209,6.35000,3.12844,11.9985,0.00000,0.00000,0.570000,0.00000,"Douglas et al. (2017)",3107.02,0.178532,1
"Praesepe","Gaia DR2 662811653905586176","662811653905586176","   211947170","EPIC",128.3232578560900,19.43063557859000,1.50990,13.3603,670.000,0.0350000,5.37770,186.209,6.35000,1.49534,6.98023,0.00000,0.00000,12.5900,0.00000,"Douglas et al. (2017)",4298.80,0.687643,1
"Praesepe","Gaia DR2 661598175321463936","661598175321463936","   212011394","EPIC",132.2081004318100,20.44327610119000,2.20850,15.1863,670.000,0.0350000,5.22940,186.209,6.35000,2.19394,8.80623,0.00000,0.00000,19.6500,0.00000,"Douglas et al. (2017)",3665.81,0.529993,1
"Praesepe","Gaia DR2 664380111539399552","664380111539399552","   211998436","EPIC",129.1177726622000,20.22853611922000,1.14920,12.3566,670.000,0.0350000,5.28440,186.209,6.35000,1.13464,5.97653,0.00000,0.00000,10.2500,0.00000,"Douglas et al. (2017)",4938.86,0.828882,1
"Praesepe","Gaia DR2 661049862616788992","661049862616788992","   211918547","EPIC",131.3297363185100,19.00296634931000,1.52550,13.4446,670.000,0.0350000,5.40510,186.209,6.35000,1.51094,7.06453,0.00000,0.00000,12.3000,0.00000,"Douglas et al. (2017)",4277.87,0.682590,1
